"quantity","n_chains","n_draws","mean","rhat","ess","ess_per_draw","mcse","geweke_z","dgp","replicate"
"CATE[unit 424]",4,1000,1.76205641419892,1.00790967268538,888.606970166518,0.222151742541629,0.0510089238033112,1.25402931470108,"Linear DGP B (Gamma hurdle)",4
"CATE[unit 110]",4,1000,2.63232390350834,1.00485059764882,1155.56263213414,0.288890658033534,0.040008381980284,1.37981976062998,"Linear DGP B (Gamma hurdle)",4
"CATE[unit 83]",4,1000,3.52304331889025,1.00729166405679,1145.38980378307,0.286347450945768,0.0744036679437431,1.39736858168826,"Linear DGP B (Gamma hurdle)",4
"CATE[unit 415]",4,1000,11.6614553092783,1.00334882520518,1425.8248142333,0.356456203558324,0.184017682752475,1.99646480948877,"Linear DGP B (Gamma hurdle)",4
"ATE (response scale)",4,1000,1.4982767474744,1.00375343693113,996.314788478008,0.249078697119502,0.0185349940525994,0.732940532415868,"Linear DGP B (Gamma hurdle)",5
"Hurdle ATE (probability)",4,1000,0.0255652743882069,1.00245559716816,727.530185659812,0.181882546414953,0.00139494386980192,1.92051019416854,"Linear DGP B (Gamma hurdle)",5
"Duan smearing factor",4,1000,1.29511733956359,0.999748670566123,3664.82981531138,0.916207453827844,0.000956114271768518,1.44701209677226,"Linear DGP B (Gamma hurdle)",5
"sigma_c (log-scale SD)",4,1000,0.768900520567613,1.00328985641309,2383.06995932199,0.595767489830497,0.000695427652195121,1.94039717795733,"Linear DGP B (Gamma hurdle)",5
"Mean mu_b (hurdle prognostic)",4,1000,0.376438921654646,1.00952850581263,747.675347868491,0.186918836967123,0.00313623584626288,1.53634399595824,"Linear DGP B (Gamma hurdle)",5
"Mean tau_b (hurdle treatment)",4,1000,0.0920844506328296,1.00215689931288,701.109169651947,0.175277292412987,0.00482204760338144,1.47253182147657,"Linear DGP B (Gamma hurdle)",5
"Mean mu_c (log-scale prognostic)",4,1000,1.26282235932806,1.00108477772138,1276.98162610465,0.319245406526163,0.00184550165807016,0.894074504846773,"Linear DGP B (Gamma hurdle)",5
"Mean tau_c (log-scale treatment)",4,1000,0.26638495522143,1.00275164113371,1050.63186400005,0.262657966000012,0.00322779203114415,1.04934497104109,"Linear DGP B (Gamma hurdle)",5
"CATE[unit 72]",4,1000,0.0880006572982039,1.00477237485008,1232.39399723573,0.308098499308933,0.00503281343722357,1.36407899036437,"Linear DGP B (Gamma hurdle)",5
"CATE[unit 362]",4,1000,0.33036667928205,1.00316998445529,1301.43923292223,0.325359808230558,0.00660846037007283,1.22996667170578,"Linear DGP B (Gamma hurdle)",5
"CATE[unit 409]",4,1000,0.469509290215806,1.00406026566446,1251.1973679895,0.312799341997375,0.00982370878179049,1.21910739423166,"Linear DGP B (Gamma hurdle)",5
"CATE[unit 459]",4,1000,0.629128756831853,1.00694120510558,1436.7811718047,0.359195292951174,0.0121802014548368,1.78943898309808,"Linear DGP B (Gamma hurdle)",5
"CATE[unit 489]",4,1000,0.820669150378587,1.00250969256379,1281.30188657546,0.320325471643864,0.0138071134647108,1.14673978431857,"Linear DGP B (Gamma hurdle)",5
"CATE[unit 23]",4,1000,1.0840332580711,1.00318517246746,1843.43737323395,0.460859343308489,0.0215891234387136,1.510275277485,"Linear DGP B (Gamma hurdle)",5
"CATE[unit 161]",4,1000,1.49538431599359,1.00411452529546,1634.5381673518,0.40863454183795,0.0307753407979079,1.15220125086758,"Linear DGP B (Gamma hurdle)",5
"CATE[unit 454]",4,1000,2.14577476606073,1.00485613065429,1175.51991926004,0.29387997981501,0.0393148904966588,2.95650700500398,"Linear DGP B (Gamma hurdle)",5
"CATE[unit 311]",4,1000,3.17906040407285,1.00392212635368,1295.88788043709,0.323971970109273,0.0852876081923896,1.5837510124909,"Linear DGP B (Gamma hurdle)",5
"CATE[unit 240]",4,1000,12.8231368923504,1.00357992591765,1592.23916967587,0.398059792418967,0.20129848668206,2.33024573201963,"Linear DGP B (Gamma hurdle)",5
"ATE (response scale)",4,1000,3.01425137580859,1.00443110664109,1176.86177574773,0.294215443936933,0.0292542353187796,2.37243973291196,"Linear DGP C (Tweedie)",1
"Hurdle ATE (probability)",4,1000,0.0679446809308036,1.01484701590006,358.749983927096,0.0896874959817739,0.0015345356828719,3.0969468433406,"Linear DGP C (Tweedie)",1
"Duan smearing factor",4,1000,1.55313147082027,0.999461218799476,4000,1,0.00135186615172531,0.806814956561046,"Linear DGP C (Tweedie)",1
"sigma_c (log-scale SD)",4,1000,1.1017504139757,1.00040414808771,2129.59560471683,0.532398901179208,0.000885833996089882,1.26048612396271,"Linear DGP C (Tweedie)",1
"Mean mu_b (hurdle prognostic)",4,1000,1.35893538899716,1.03569173766543,240.959079317291,0.0602397698293226,0.00931229540197447,2.64690397229187,"Linear DGP C (Tweedie)",1
"Mean tau_b (hurdle treatment)",4,1000,0.512979694613766,1.02679142730394,288.411243115711,0.0721028107789278,0.0136549194667937,2.86478688439737,"Linear DGP C (Tweedie)",1
"Mean mu_c (log-scale prognostic)",4,1000,0.842894121299302,1.00036713385033,1256.35213078781,0.314088032696952,0.00206879122956282,2.37050078285661,"Linear DGP C (Tweedie)",1
"Mean tau_c (log-scale treatment)",4,1000,0.345856022120047,1.00149438730976,1246.12806546702,0.311532016366754,0.00340474877505513,1.76934659413322,"Linear DGP C (Tweedie)",1
"CATE[unit 296]",4,1000,0.0756046278971926,1.00232778088277,1764.92171942148,0.441230429855371,0.00165291548423105,3.56349006614992,"Linear DGP C (Tweedie)",1
"CATE[unit 447]",4,1000,0.50926889109297,1.00395101392823,1231.76118363039,0.307940295907598,0.0111033399216138,1.30643139048448,"Linear DGP C (Tweedie)",1
"CATE[unit 169]",4,1000,0.750044692638846,1.00485579127252,1639.3321448617,0.409833036215424,0.012910841923461,1.48081842997242,"Linear DGP C (Tweedie)",1
"CATE[unit 74]",4,1000,1.13907939533114,1.00187799536128,1977.48908274527,0.494372270686318,0.0191403134316541,2.33815325004166,"Linear DGP C (Tweedie)",1
"CATE[unit 134]",4,1000,1.47761324945277,1.00404826001276,1400.20360271553,0.350050900678884,0.0220136882626714,1.9947366310943,"Linear DGP C (Tweedie)",1
"CATE[unit 425]",4,1000,1.97947356134726,1.00230511553626,1312.97682128987,0.328244205322467,0.0450448784380649,1.02507481339255,"Linear DGP C (Tweedie)",1
"CATE[unit 485]",4,1000,2.62392017244861,1.00274785592263,1512.44787921387,0.378111969803469,0.0370593169689638,1.82484241209716,"Linear DGP C (Tweedie)",1
"CATE[unit 180]",4,1000,4.00159464723204,1.00267802451694,1728.67952438133,0.432169881095333,0.0660685224760251,1.9855592083014,"Linear DGP C (Tweedie)",1
"CATE[unit 439]",4,1000,6.22415820756866,1.01087514900135,1310.46834085164,0.327617085212909,0.107537279011904,2.69316282241007,"Linear DGP C (Tweedie)",1
"CATE[unit 7]",4,1000,29.1196544651148,1.00440522723767,1908.51191464622,0.477127978661556,0.710452334305309,1.77678746133087,"Linear DGP C (Tweedie)",1
"ATE (response scale)",4,1000,3.77111385492111,1.00221767823829,1110.93081966686,0.277732704916716,0.0239072433357094,0.930974566351687,"Linear DGP C (Tweedie)",2
"Hurdle ATE (probability)",4,1000,0.0802680732481558,1.01986547505692,381.845786789851,0.0954614466974628,0.00151464239740797,1.6662240751816,"Linear DGP C (Tweedie)",2
"Duan smearing factor",4,1000,1.40958046518902,0.999898707458848,3951.02828580993,0.987757071452482,0.00101072383572048,2.34590288095289,"Linear DGP C (Tweedie)",2
"sigma_c (log-scale SD)",4,1000,0.918368136965515,1.00658473185641,1375.41522025624,0.34385380506406,0.000950894305336115,2.92006807836215,"Linear DGP C (Tweedie)",2
"Mean mu_b (hurdle prognostic)",4,1000,1.23685838319148,1.03638458011261,278.199787481613,0.0695499468704033,0.00787817396849794,2.11547129796798,"Linear DGP C (Tweedie)",2
"Mean tau_b (hurdle treatment)",4,1000,0.629013413187585,1.0736423660194,230.638144738319,0.0576595361845797,0.0171818470888755,2.88618258834308,"Linear DGP C (Tweedie)",2
"Mean mu_c (log-scale prognostic)",4,1000,0.91675529248812,1.00067391330892,1224.80966554453,0.306202416386133,0.0017503233897537,1.3465064885772,"Linear DGP C (Tweedie)",2
"Mean tau_c (log-scale treatment)",4,1000,0.442649638984857,1.00097593107408,1115.30806307452,0.27882701576863,0.00303727498668788,2.24726607943152,"Linear DGP C (Tweedie)",2
"CATE[unit 131]",4,1000,0.142192159536368,1.01198137977917,869.020765949405,0.217255191487351,0.0063529878726093,4.07517612097541,"Linear DGP C (Tweedie)",2
"CATE[unit 492]",4,1000,0.590209472060448,1.00311105075544,1177.82898926744,0.29445724731686,0.0110428367734441,2.82499082049223,"Linear DGP C (Tweedie)",2
"CATE[unit 252]",4,1000,0.991407888015101,1.00169135118869,1369.41143952704,0.342352859881759,0.015340237595521,3.21358918777338,"Linear DGP C (Tweedie)",2
"CATE[unit 239]",4,1000,1.3135448083632,1.00429340552351,1265.68959325339,0.316422398313348,0.0236995726129214,1.48693169174461,"Linear DGP C (Tweedie)",2
"CATE[unit 197]",4,1000,1.74382360098649,1.00692762990017,1503.22792087367,0.375806980218418,0.0269151741204126,1.51135139188634,"Linear DGP C (Tweedie)",2
"CATE[unit 256]",4,1000,2.5617804277828,1.00246488629346,1548.08964896629,0.387022412241571,0.0296687400980604,1.10890682348701,"Linear DGP C (Tweedie)",2
"CATE[unit 388]",4,1000,3.69741923518755,1.00236080109165,1288.65246820852,0.32216311705213,0.0458223099585909,4.9087394700812,"Linear DGP C (Tweedie)",2
"CATE[unit 327]",4,1000,5.19865063824402,1.00223435607343,1414.0310351992,0.353507758799801,0.0615788936855535,2.28442168575453,"Linear DGP C (Tweedie)",2
"CATE[unit 369]",4,1000,8.21677040707984,1.00438623074251,1541.67734563907,0.385419336409769,0.0886614471980734,2.21222589505795,"Linear DGP C (Tweedie)",2
"CATE[unit 99]",4,1000,29.2345476345338,1.00264029926756,1667.98897609738,0.416997244024345,0.416013463275002,2.01904365584261,"Linear DGP C (Tweedie)",2
"ATE (response scale)",4,1000,3.89647846053256,1.0046827875033,1255.06515825909,0.313766289564772,0.0226660733088009,1.68206505251391,"Linear DGP C (Tweedie)",3
"Hurdle ATE (probability)",4,1000,0.0330873336065421,1.00744898797013,439.297855412979,0.109824463853245,0.0012326357929832,1.84920931170091,"Linear DGP C (Tweedie)",3
"Duan smearing factor",4,1000,1.45829998943973,1.0001159081017,3672.55712039053,0.918139280097633,0.001122701486793,0.989517000354187,"Linear DGP C (Tweedie)",3
"sigma_c (log-scale SD)",4,1000,0.955024870736375,1.00535517863324,2291.44619030719,0.572861547576798,0.000732078964900283,3.10053147315681,"Linear DGP C (Tweedie)",3
"Mean mu_b (hurdle prognostic)",4,1000,1.43347121783012,1.02270475293448,249.13479297275,0.0622836982431874,0.0090085943663365,2.45061236606755,"Linear DGP C (Tweedie)",3
"Mean tau_b (hurdle treatment)",4,1000,0.292178066617765,1.01498472532602,252.371151024588,0.0630927877561471,0.0136941411506142,1.83740115094897,"Linear DGP C (Tweedie)",3
"Mean mu_c (log-scale prognostic)",4,1000,0.884439034297292,1.00171733916442,1215.37741834432,0.303844354586081,0.00186597472724231,0.979479596155781,"Linear DGP C (Tweedie)",3
"Mean tau_c (log-scale treatment)",4,1000,0.512737453912049,1.00251881850066,1237.6446324189,0.309411158104726,0.00285391289510087,0.68497091304998,"Linear DGP C (Tweedie)",3
"CATE[unit 473]",4,1000,0.151843802497979,1.00742866652774,1345.01052597678,0.336252631494196,0.00378667757715313,2.75107466248912,"Linear DGP C (Tweedie)",3
"CATE[unit 73]",4,1000,0.699464070289689,1.02952654444278,1363.92042053668,0.34098010513417,0.0161744447710526,1.54392221014091,"Linear DGP C (Tweedie)",3
"CATE[unit 221]",4,1000,1.04964175252438,1.00287837413055,1410.88460467978,0.352721151169945,0.0134913831503991,2.26523396027869,"Linear DGP C (Tweedie)",3
"CATE[unit 14]",4,1000,1.58627821475428,1.00322388904432,1704.16961252503,0.426042403131258,0.0170030916316716,0.637276897351579,"Linear DGP C (Tweedie)",3
"CATE[unit 180]",4,1000,1.97644038124504,1.0015438312496,1520.07309962546,0.380018274906366,0.0221135446630342,1.38744073597008,"Linear DGP C (Tweedie)",3
"CATE[unit 420]",4,1000,2.78206562987755,1.00516946195529,1638.38033029059,0.409595082572647,0.028366667898499,2.11837031188733,"Linear DGP C (Tweedie)",3
"CATE[unit 212]",4,1000,3.97146861544467,1.00362044010539,1523.2044759945,0.380801118998625,0.0458709212194845,3.24960495807418,"Linear DGP C (Tweedie)",3
"CATE[unit 55]",4,1000,5.23522963584516,1.00064006212789,1862.88717600206,0.465721794000514,0.0533204155772216,1.12212100993396,"Linear DGP C (Tweedie)",3
"CATE[unit 143]",4,1000,7.89873784477617,1.00333816350212,1413.70150060292,0.353425375150731,0.101284634238967,1.44301375045403,"Linear DGP C (Tweedie)",3
"CATE[unit 331]",4,1000,28.0822479435354,1.00535668414492,1678.21262638695,0.419553156596737,0.362480015899159,1.86324920200934,"Linear DGP C (Tweedie)",3
"ATE (response scale)",4,1000,3.38298155757181,1.00239950354419,820.198228196111,0.205049557049028,0.0268927222587252,1.96222281497549,"Linear DGP C (Tweedie)",4
"Hurdle ATE (probability)",4,1000,0.00557354590435158,1.00717473217822,467.804715440638,0.11695117886016,0.00111821742032073,1.06855016433523,"Linear DGP C (Tweedie)",4
"Duan smearing factor",4,1000,1.42064085522602,0.99963193443834,3511.00764766775,0.877751911916938,0.00109030022001973,2.02755898712591,"Linear DGP C (Tweedie)",4
"sigma_c (log-scale SD)",4,1000,0.935250808215592,1.00393891858668,1641.14478651388,0.410286196628469,0.000855236087055666,3.10267050119043,"Linear DGP C (Tweedie)",4
"Mean mu_b (hurdle prognostic)",4,1000,1.53248175421434,1.02655429401183,266.485183005735,0.0666212957514337,0.00880459823444074,1.65963317208662,"Linear DGP C (Tweedie)",4
"Mean tau_b (hurdle treatment)",4,1000,0.048484445854562,1.00768005605133,426.706556146535,0.106676639036634,0.00802871538906298,1.28098845955357,"Linear DGP C (Tweedie)",4
"Mean mu_c (log-scale prognostic)",4,1000,0.977017000757119,0.999710910554178,1087.35099639282,0.271837749098206,0.00204676918671098,1.01226995177644,"Linear DGP C (Tweedie)",4
"Mean tau_c (log-scale treatment)",4,1000,0.461728748776238,1.00059074236507,995.075444528768,0.248768861132192,0.00325541465707154,0.692733469350865,"Linear DGP C (Tweedie)",4
"CATE[unit 432]",4,1000,0.0875940079248398,1.00496080488987,1186.61811701797,0.296654529254493,0.00353468104750667,2.34364762620717,"Linear DGP C (Tweedie)",4
"CATE[unit 283]",4,1000,0.583577998530517,1.00250341699804,1751.217771814,0.437804442953501,0.00879768899531841,1.30809976029813,"Linear DGP C (Tweedie)",4
"CATE[unit 109]",4,1000,0.926805387347795,1.00630354840077,1261.84316633284,0.315460791583209,0.0221197919540524,2.27553055655408,"Linear DGP C (Tweedie)",4
"CATE[unit 316]",4,1000,1.32977219687771,1.0034062729556,1947.32486502651,0.486831216256627,0.0181302645174211,1.09802341875924,"Linear DGP C (Tweedie)",4
"CATE[unit 414]",4,1000,1.70449550368846,1.0009176849086,1780.52890078642,0.445132225196605,0.0212547882704267,0.692205183606354,"Linear DGP C (Tweedie)",4
"CATE[unit 82]",4,1000,2.44094785342985,1.00124462857921,1549.21894318313,0.387304735795782,0.0316360133175565,1.99766918795107,"Linear DGP C (Tweedie)",4
"CATE[unit 345]",4,1000,3.23000520745229,1.0020712533401,1636.08452754362,0.409021131885905,0.0459068150265329,2.42090783011496,"Linear DGP C (Tweedie)",4
"CATE[unit 408]",4,1000,4.68273854182621,1.00045632800222,1541.57794258649,0.385394485646624,0.0629428342984731,0.604682633573335,"Linear DGP C (Tweedie)",4
"CATE[unit 153]",4,1000,7.08293199991095,1.0024047956624,1264.43030171851,0.316107575429627,0.0978862103365818,1.27507974263391,"Linear DGP C (Tweedie)",4
"CATE[unit 182]",4,1000,25.5038649035908,1.00158339114272,1290.14178196234,0.322535445490586,0.388364332960403,2.62486939063796,"Linear DGP C (Tweedie)",4
"ATE (response scale)",4,1000,2.85539889563933,1.01004715554196,867.16188369791,0.216790470924478,0.033415087642135,2.20709328844452,"Linear DGP C (Tweedie)",5
"Hurdle ATE (probability)",4,1000,0.0135129491200227,1.01549208816317,408.218303503103,0.102054575875776,0.00118396672052381,1.94240900823153,"Linear DGP C (Tweedie)",5
"Duan smearing factor",4,1000,1.43799828012554,0.999977762133256,3639.8755847195,0.909968896179874,0.00110863794761552,1.42844034620893,"Linear DGP C (Tweedie)",5
"sigma_c (log-scale SD)",4,1000,0.93861792573387,1.00374148427325,1909.49848060617,0.477374620151544,0.000805685821988572,2.58246910433381,"Linear DGP C (Tweedie)",5
"Mean mu_b (hurdle prognostic)",4,1000,1.5810614434156,1.11777108805856,203.271554752674,0.0508178886881685,0.0113796703388656,4.07506126750753,"Linear DGP C (Tweedie)",5
"Mean tau_b (hurdle treatment)",4,1000,0.121987799357268,1.01490187580608,333.948267926756,0.083487066981689,0.0105429592545796,1.67676434627272,"Linear DGP C (Tweedie)",5
"Mean mu_c (log-scale prognostic)",4,1000,0.967948256975507,1.00358603324202,1145.81048057397,0.286452620143492,0.00190894084561694,2.31528531907771,"Linear DGP C (Tweedie)",5
"Mean tau_c (log-scale treatment)",4,1000,0.30475516655107,1.00410268027389,1174.89450029789,0.293723625074472,0.00296895312402689,1.5539000655601,"Linear DGP C (Tweedie)",5
"CATE[unit 128]",4,1000,0.0291823195300841,1.00938915670536,1042.88649791671,0.260721624479179,0.00217742520083122,1.27175481476753,"Linear DGP C (Tweedie)",5
"CATE[unit 184]",4,1000,0.270051509057596,1.00377008192888,1633.63287186501,0.408408217966253,0.00610536909964276,1.15051056060197,"Linear DGP C (Tweedie)",5
"CATE[unit 203]",4,1000,0.444994540839268,1.00645383384164,1051.36406908795,0.262841017271986,0.0208805267330361,1.74126568347947,"Linear DGP C (Tweedie)",5
"CATE[unit 286]",4,1000,0.757312717537185,1.00390936948551,915.937495332634,0.228984373833159,0.0356838723189482,1.87615319624103,"Linear DGP C (Tweedie)",5
"CATE[unit 352]",4,1000,1.09056009174417,1.00466135783337,1328.02458619836,0.33200614654959,0.0190379211761405,1.90399411293637,"Linear DGP C (Tweedie)",5
"CATE[unit 139]",4,1000,1.59232339109522,1.00373314511112,1544.44649516619,0.386111623791548,0.033767407314341,1.66474533088184,"Linear DGP C (Tweedie)",5
"CATE[unit 271]",4,1000,2.34025992312717,1.00426336745705,1789.37174891227,0.447342937228069,0.0415520209746365,2.31450805334238,"Linear DGP C (Tweedie)",5
"CATE[unit 236]",4,1000,3.60015861748975,1.00197962287031,1462.13172416625,0.365532931041564,0.0646432359253617,1.35795630812231,"Linear DGP C (Tweedie)",5
"CATE[unit 116]",4,1000,6.70766090906348,1.01364211252064,1474.14077389619,0.368535193474048,0.118455902667016,2.68545340681904,"Linear DGP C (Tweedie)",5
"CATE[unit 267]",4,1000,35.9364688473311,1.00464016158384,1402.09823787381,0.350524559468452,0.758732655707982,2.02593078360701,"Linear DGP C (Tweedie)",5
"ATE (response scale)",4,1000,1.12239868310668,1.01814849012909,860.144985685178,0.215036246421294,0.0182159540430115,1.43747062675419,"Nonlinear DGP A (log-normal hurdle)",1
"Hurdle ATE (probability)",4,1000,0.018032191265937,1.00361633320506,908.535701751111,0.227133925437778,0.00122451536349176,1.025614617373,"Nonlinear DGP A (log-normal hurdle)",1
"Duan smearing factor",4,1000,1.08949659705699,1.03080519844314,1039.54924723734,0.259887311809335,0.000891717265175736,7.05557414720885,"Nonlinear DGP A (log-normal hurdle)",1
"sigma_c (log-scale SD)",4,1000,0.415363828426758,1.13122208237824,197.268944073931,0.0493172360184827,0.00215892188746143,3.60134740968338,"Nonlinear DGP A (log-normal hurdle)",1
"Mean mu_b (hurdle prognostic)",4,1000,0.303381116231557,1.00386370165983,778.065152412328,0.194516288103082,0.00292091187849308,1.34955475358944,"Nonlinear DGP A (log-normal hurdle)",1
"Mean tau_b (hurdle treatment)",4,1000,0.0569473821143708,1.00351004102699,901.113051936041,0.22527826298401,0.00387330341392959,1.00234040736562,"Nonlinear DGP A (log-normal hurdle)",1
"Mean mu_c (log-scale prognostic)",4,1000,1.57335174943873,1.02799170426813,604.868002215706,0.151217000553927,0.00168591064255836,1.29078058671059,"Nonlinear DGP A (log-normal hurdle)",1
"Mean tau_c (log-scale treatment)",4,1000,0.195165677275792,1.04191079464219,540.724989396741,0.135181247349185,0.00305977991450168,0.794774632529517,"Nonlinear DGP A (log-normal hurdle)",1
"CATE[unit 467]",4,1000,0.108875079990129,1.00949830228174,997.625131521471,0.249406282880368,0.00489744972833442,3.36569617783924,"Nonlinear DGP A (log-normal hurdle)",1
"CATE[unit 498]",4,1000,0.332136164486627,1.00935171815675,1332.21806036155,0.333054515090387,0.00743273412552001,3.07690997976076,"Nonlinear DGP A (log-normal hurdle)",1
"CATE[unit 476]",4,1000,0.430002659426642,1.01979389396967,1065.97860461043,0.266494651152608,0.0118175786123524,1.10297117525164,"Nonlinear DGP A (log-normal hurdle)",1
"CATE[unit 13]",4,1000,0.518296300220436,1.01484674835583,833.461993767213,0.208365498441803,0.0103751123933309,0.419120125003375,"Nonlinear DGP A (log-normal hurdle)",1
"CATE[unit 121]",4,1000,0.64863629679501,1.01663489850979,835.525852624105,0.208881463156026,0.0159926638256436,2.16474499981477,"Nonlinear DGP A (log-normal hurdle)",1
"CATE[unit 41]",4,1000,0.783097340146285,1.00572655762467,940.582403776623,0.235145600944156,0.0161065322821001,0.9351886494883,"Nonlinear DGP A (log-normal hurdle)",1
"CATE[unit 395]",4,1000,0.954232809897044,1.01204755679209,1038.87435738745,0.259718589346863,0.0193062546525517,2.5833178781044,"Nonlinear DGP A (log-normal hurdle)",1
"CATE[unit 331]",4,1000,1.47818898383007,1.00345698136683,1018.16055675501,0.254540139188752,0.03313543626667,1.36095437856678,"Nonlinear DGP A (log-normal hurdle)",1
"CATE[unit 166]",4,1000,2.07514890010087,1.00768051533343,1022.60281709959,0.255650704274896,0.0476751317201365,1.57470498290007,"Nonlinear DGP A (log-normal hurdle)",1
"CATE[unit 425]",4,1000,8.2177968677263,1.00813211908109,1163.69412665795,0.290923531664486,0.23460571408194,1.40386902459204,"Nonlinear DGP A (log-normal hurdle)",1
"ATE (response scale)",4,1000,0.720110317238206,1.005718472055,905.547849028695,0.226386962257174,0.0165612068581154,2.15576487745461,"Nonlinear DGP A (log-normal hurdle)",2
"Hurdle ATE (probability)",4,1000,0.00323132137248907,1.0022940635735,967.516489671278,0.241879122417819,0.0011728670899276,1.59001424554523,"Nonlinear DGP A (log-normal hurdle)",2
"Duan smearing factor",4,1000,1.11555150021921,1.00633581575876,2491.47369341211,0.622868423353028,0.000651713177205191,1.44199631502285,"Nonlinear DGP A (log-normal hurdle)",2
"sigma_c (log-scale SD)",4,1000,0.468906726528423,1.03655580329398,410.989821854323,0.102747455463581,0.0013836467264241,0.788463543734178,"Nonlinear DGP A (log-normal hurdle)",2
"Mean mu_b (hurdle prognostic)",4,1000,0.297154777320485,1.00171806289531,982.972055714163,0.245743013928541,0.00236267520723869,1.26139215080049,"Nonlinear DGP A (log-normal hurdle)",2
"Mean tau_b (hurdle treatment)",4,1000,0.00995968542146629,1.00248985082026,980.01158251284,0.24500289562821,0.00357151216950314,1.60702347484015,"Nonlinear DGP A (log-normal hurdle)",2
"Mean mu_c (log-scale prognostic)",4,1000,1.51319612154744,1.00612972904387,964.451663068103,0.241112915767026,0.00148031059761829,1.74041611447727,"Nonlinear DGP A (log-normal hurdle)",2
"Mean tau_c (log-scale treatment)",4,1000,0.139502221903321,1.0101814884431,774.914715394664,0.193728678848666,0.00268332227973964,2.82260531409056,"Nonlinear DGP A (log-normal hurdle)",2
"CATE[unit 295]",4,1000,0.0376814134701476,1.00662860280226,1283.96132927907,0.320990332319768,0.0021070389029318,3.2341250540511,"Nonlinear DGP A (log-normal hurdle)",2
"CATE[unit 339]",4,1000,0.168311990925955,1.00375323411109,1001.4454162345,0.250361354058626,0.00498197078281041,1.62506489221531,"Nonlinear DGP A (log-normal hurdle)",2
"CATE[unit 448]",4,1000,0.22641369527867,1.00226989050535,1445.65244364603,0.361413110911509,0.0108554646642786,2.37730706695645,"Nonlinear DGP A (log-normal hurdle)",2
"CATE[unit 176]",4,1000,0.3467170475823,1.0060857413286,1359.64878690927,0.339912196727318,0.00946049869512563,2.92210999164755,"Nonlinear DGP A (log-normal hurdle)",2
"CATE[unit 229]",4,1000,0.410908724273854,1.00796505797927,1333.81322641876,0.333453306604691,0.0107504908040315,1.91346308411718,"Nonlinear DGP A (log-normal hurdle)",2
"CATE[unit 330]",4,1000,0.474696231298492,1.0039483939987,923.755976162836,0.230938994040709,0.0127748971596312,1.15138796439059,"Nonlinear DGP A (log-normal hurdle)",2
"CATE[unit 32]",4,1000,0.680728353656365,1.02709393054272,902.540744062522,0.22563518601563,0.0219372438826104,3.49818995961083,"Nonlinear DGP A (log-normal hurdle)",2
"CATE[unit 18]",4,1000,0.870901042953169,1.01035246610787,1241.13252013607,0.310283130034017,0.0228058899944668,2.72068213565248,"Nonlinear DGP A (log-normal hurdle)",2
"CATE[unit 101]",4,1000,1.56644841455196,1.00361519719754,1058.1957884396,0.2645489471099,0.0503586258570381,0.916654079944462,"Nonlinear DGP A (log-normal hurdle)",2
"CATE[unit 381]",4,1000,5.70099781861641,1.01145548535349,1144.44635679382,0.286111589198454,0.156831728322289,3.34734955937249,"Nonlinear DGP A (log-normal hurdle)",2
"ATE (response scale)",4,1000,1.50875583944664,1.01074853302474,730.970918860096,0.182742729715024,0.0188787895039462,3.24977402219474,"Nonlinear DGP A (log-normal hurdle)",3
"Hurdle ATE (probability)",4,1000,0.0554325839423384,1.0175511730983,661.436521667215,0.165359130416804,0.00169744339357978,2.15185893209375,"Nonlinear DGP A (log-normal hurdle)",3
"Duan smearing factor",4,1000,1.12918647410875,1.01205523009953,1271.1562696444,0.3177890674111,0.000992863639798929,2.19017563507537,"Nonlinear DGP A (log-normal hurdle)",3
"sigma_c (log-scale SD)",4,1000,0.495841897720076,1.04871129559181,276.053225090184,0.069013306272546,0.00191376553526349,4.47854474631586,"Nonlinear DGP A (log-normal hurdle)",3
"Mean mu_b (hurdle prognostic)",4,1000,0.252353402716541,1.00794499766561,673.947233912773,0.168486808478193,0.00325596967025006,1.88419753804727,"Nonlinear DGP A (log-normal hurdle)",3
"Mean tau_b (hurdle treatment)",4,1000,0.168273293578512,1.01838426537055,638.92063875795,0.159730159689488,0.00523589179615398,2.23297184355099,"Nonlinear DGP A (log-normal hurdle)",3
"Mean mu_c (log-scale prognostic)",4,1000,1.39087611992843,1.0080872079702,676.879281976124,0.169219820494031,0.00192237700158624,1.6116239001704,"Nonlinear DGP A (log-normal hurdle)",3
"Mean tau_c (log-scale treatment)",4,1000,0.294444105864743,1.00840818928298,577.239035489582,0.144309758872395,0.00317679349647778,2.46192572921644,"Nonlinear DGP A (log-normal hurdle)",3
"CATE[unit 50]",4,1000,0.0793935694203528,1.02021814972526,601.686123373399,0.15042153084335,0.0345623571057515,0.979372114889207,"Nonlinear DGP A (log-normal hurdle)",3
"CATE[unit 469]",4,1000,0.683826440818072,1.01653159327964,469.231133512354,0.117307783378089,0.0698834920512305,0.656916979024224,"Nonlinear DGP A (log-normal hurdle)",3
"CATE[unit 3]",4,1000,0.689215616872112,1.00473752253746,513.769747839063,0.128442436959766,0.0374125058940103,2.60660446218945,"Nonlinear DGP A (log-normal hurdle)",3
"CATE[unit 256]",4,1000,0.76972211199744,1.01405342181111,716.296275768897,0.179074068942224,0.0167771071749828,2.21830578146128,"Nonlinear DGP A (log-normal hurdle)",3
